model_id,cycle,state_index,state,cycle_length,ly_weight,qaly_weight,cost_weight,qaly_discount_factor,cost_discount_factor,ly_discount_factor,include_discounted_ly
A,23,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.2187286236716834,1.2187286236716834,1.0,0
A,23,10,Dead,0.25,0.0,0.0,0.0,1.2187286236716834,1.2187286236716834,1.0,0
A,24,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.229255326344515,1.229255326344515,1.0,0
A,24,2,Well with HPE,0.25,0.25,0.188325,0.0,1.229255326344515,1.229255326344515,1.0,0
A,24,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.229255326344515,1.229255326344515,1.0,0
A,24,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.229255326344515,1.229255326344515,1.0,0
A,24,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.229255326344515,1.229255326344515,1.0,0
A,24,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.229255326344515,1.229255326344515,1.0,0
A,24,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.229255326344515,1.229255326344515,1.0,0
A,24,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.229255326344515,1.229255326344515,1.0,0
A,24,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.229255326344515,1.229255326344515,1.0,0
A,24,10,Dead,0.25,0.0,0.0,0.0,1.229255326344515,1.229255326344515,1.0,0
A,25,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.2398729528432173,1.2398729528432173,1.0,0
A,25,2,Well with HPE,0.25,0.25,0.188325,0.0,1.2398729528432173,1.2398729528432173,1.0,0
A,25,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2398729528432173,1.2398729528432173,1.0,0
A,25,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2398729528432173,1.2398729528432173,1.0,0
A,25,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.2398729528432173,1.2398729528432173,1.0,0
A,25,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.2398729528432173,1.2398729528432173,1.0,0
A,25,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2398729528432173,1.2398729528432173,1.0,0
A,25,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2398729528432173,1.2398729528432173,1.0,0
A,25,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.2398729528432173,1.2398729528432173,1.0,0
A,25,10,Dead,0.25,0.0,0.0,0.0,1.2398729528432173,1.2398729528432173,1.0,0
A,26,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.250582288517426,1.250582288517426,1.0,0
A,26,2,Well with HPE,0.25,0.25,0.188325,0.0,1.250582288517426,1.250582288517426,1.0,0
A,26,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.250582288517426,1.250582288517426,1.0,0
A,26,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.250582288517426,1.250582288517426,1.0,0
A,26,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.250582288517426,1.250582288517426,1.0,0
A,26,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.250582288517426,1.250582288517426,1.0,0
A,26,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.250582288517426,1.250582288517426,1.0,0
A,26,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.250582288517426,1.250582288517426,1.0,0
A,26,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.250582288517426,1.250582288517426,1.0,0
A,26,10,Dead,0.25,0.0,0.0,0.0,1.250582288517426,1.250582288517426,1.0,0
A,27,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.261384125500192,1.261384125500192,1.0,0
A,27,2,Well with HPE,0.25,0.25,0.188325,0.0,1.261384125500192,1.261384125500192,1.0,0
A,27,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.261384125500192,1.261384125500192,1.0,0
A,27,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.261384125500192,1.261384125500192,1.0,0
A,27,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.261384125500192,1.261384125500192,1.0,0
A,27,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.261384125500192,1.261384125500192,1.0,0
A,27,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.261384125500192,1.261384125500192,1.0,0
A,27,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.261384125500192,1.261384125500192,1.0,0
A,27,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.261384125500192,1.261384125500192,1.0,0
A,27,10,Dead,0.25,0.0,0.0,0.0,1.261384125500192,1.261384125500192,1.0,0
A,28,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.2722792627665729,1.2722792627665729,1.0,0
A,28,2,Well with HPE,0.25,0.25,0.188325,0.0,1.2722792627665729,1.2722792627665729,1.0,0
A,28,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2722792627665729,1.2722792627665729,1.0,0
A,28,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2722792627665729,1.2722792627665729,1.0,0
A,28,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.2722792627665729,1.2722792627665729,1.0,0
A,28,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.2722792627665729,1.2722792627665729,1.0,0
A,28,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2722792627665729,1.2722792627665729,1.0,0
A,28,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2722792627665729,1.2722792627665729,1.0,0
A,28,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.2722792627665729,1.2722792627665729,1.0,0
A,28,10,Dead,0.25,0.0,0.0,0.0,1.2722792627665729,1.2722792627665729,1.0,0
A,29,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.2832685061927298,1.2832685061927298,1.0,0
A,29,2,Well with HPE,0.25,0.25,0.188325,0.0,1.2832685061927298,1.2832685061927298,1.0,0
A,29,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2832685061927298,1.2832685061927298,1.0,0
A,29,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2832685061927298,1.2832685061927298,1.0,0
A,29,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.2832685061927298,1.2832685061927298,1.0,0
A,29,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.2832685061927298,1.2832685061927298,1.0,0
A,29,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2832685061927298,1.2832685061927298,1.0,0
A,29,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2832685061927298,1.2832685061927298,1.0,0
A,29,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.2832685061927298,1.2832685061927298,1.0,0
A,29,10,Dead,0.25,0.0,0.0,0.0,1.2832685061927298,1.2832685061927298,1.0,0
A,30,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.2943526686155358,1.2943526686155358,1.0,0
A,30,2,Well with HPE,0.25,0.25,0.188325,0.0,1.2943526686155358,1.2943526686155358,1.0,0
A,30,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2943526686155358,1.2943526686155358,1.0,0
A,30,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.2943526686155358,1.2943526686155358,1.0,0
A,30,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.2943526686155358,1.2943526686155358,1.0,0
A,30,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.2943526686155358,1.2943526686155358,1.0,0
A,30,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2943526686155358,1.2943526686155358,1.0,0
A,30,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.2943526686155358,1.2943526686155358,1.0,0
A,30,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.2943526686155358,1.2943526686155358,1.0,0
A,30,10,Dead,0.25,0.0,0.0,0.0,1.2943526686155358,1.2943526686155358,1.0,0
A,31,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3055325698926987,1.3055325698926987,1.0,0
A,31,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3055325698926987,1.3055325698926987,1.0,0
A,31,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3055325698926987,1.3055325698926987,1.0,0
A,31,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3055325698926987,1.3055325698926987,1.0,0
A,31,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3055325698926987,1.3055325698926987,1.0,0
A,31,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3055325698926987,1.3055325698926987,1.0,0
A,31,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3055325698926987,1.3055325698926987,1.0,0
A,31,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3055325698926987,1.3055325698926987,1.0,0
A,31,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3055325698926987,1.3055325698926987,1.0,0
A,31,10,Dead,0.25,0.0,0.0,0.0,1.3055325698926987,1.3055325698926987,1.0,0
A,32,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.316809036963403,1.316809036963403,1.0,0
A,32,2,Well with HPE,0.25,0.25,0.188325,0.0,1.316809036963403,1.316809036963403,1.0,0
A,32,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.316809036963403,1.316809036963403,1.0,0
A,32,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.316809036963403,1.316809036963403,1.0,0
A,32,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.316809036963403,1.316809036963403,1.0,0
A,32,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.316809036963403,1.316809036963403,1.0,0
A,32,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.316809036963403,1.316809036963403,1.0,0
A,32,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.316809036963403,1.316809036963403,1.0,0
A,32,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.316809036963403,1.316809036963403,1.0,0
A,32,10,Dead,0.25,0.0,0.0,0.0,1.316809036963403,1.316809036963403,1.0,0
A,33,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3281829039094752,1.3281829039094752,1.0,0
A,33,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3281829039094752,1.3281829039094752,1.0,0
A,33,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3281829039094752,1.3281829039094752,1.0,0
A,33,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3281829039094752,1.3281829039094752,1.0,0
A,33,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3281829039094752,1.3281829039094752,1.0,0
A,33,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3281829039094752,1.3281829039094752,1.0,0
A,33,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3281829039094752,1.3281829039094752,1.0,0
A,33,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3281829039094752,1.3281829039094752,1.0,0
A,33,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3281829039094752,1.3281829039094752,1.0,0
A,33,10,Dead,0.25,0.0,0.0,0.0,1.3281829039094752,1.3281829039094752,1.0,0
A,34,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3396550120170796,1.3396550120170796,1.0,0
A,34,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3396550120170796,1.3396550120170796,1.0,0
A,34,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3396550120170796,1.3396550120170796,1.0,0
A,34,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3396550120170796,1.3396550120170796,1.0,0
A,34,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3396550120170796,1.3396550120170796,1.0,0
A,34,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3396550120170796,1.3396550120170796,1.0,0
A,34,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3396550120170796,1.3396550120170796,1.0,0
A,34,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3396550120170796,1.3396550120170796,1.0,0
A,34,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3396550120170796,1.3396550120170796,1.0,0
A,34,10,Dead,0.25,0.0,0.0,0.0,1.3396550120170796,1.3396550120170796,1.0,0
A,35,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3512262098389431,1.3512262098389431,1.0,0
A,35,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3512262098389431,1.3512262098389431,1.0,0
A,35,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3512262098389431,1.3512262098389431,1.0,0
A,35,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3512262098389431,1.3512262098389431,1.0,0
A,35,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3512262098389431,1.3512262098389431,1.0,0
A,35,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3512262098389431,1.3512262098389431,1.0,0
A,35,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3512262098389431,1.3512262098389431,1.0,0
A,35,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3512262098389431,1.3512262098389431,1.0,0
A,35,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3512262098389431,1.3512262098389431,1.0,0
A,35,10,Dead,0.25,0.0,0.0,0.0,1.3512262098389431,1.3512262098389431,1.0,0
A,36,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.362897353257122,1.362897353257122,1.0,0
A,36,2,Well with HPE,0.25,0.25,0.188325,0.0,1.362897353257122,1.362897353257122,1.0,0
A,36,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.362897353257122,1.362897353257122,1.0,0
A,36,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.362897353257122,1.362897353257122,1.0,0
A,36,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.362897353257122,1.362897353257122,1.0,0
A,36,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.362897353257122,1.362897353257122,1.0,0
A,36,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.362897353257122,1.362897353257122,1.0,0
A,36,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.362897353257122,1.362897353257122,1.0,0
A,36,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.362897353257122,1.362897353257122,1.0,0
A,36,10,Dead,0.25,0.0,0.0,0.0,1.362897353257122,1.362897353257122,1.0,0
A,37,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3746693055463068,1.3746693055463068,1.0,0
A,37,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3746693055463068,1.3746693055463068,1.0,0
A,37,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3746693055463068,1.3746693055463068,1.0,0
A,37,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3746693055463068,1.3746693055463068,1.0,0
A,37,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3746693055463068,1.3746693055463068,1.0,0
A,37,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3746693055463068,1.3746693055463068,1.0,0
A,37,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3746693055463068,1.3746693055463068,1.0,0
A,37,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3746693055463068,1.3746693055463068,1.0,0
A,37,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3746693055463068,1.3746693055463068,1.0,0
A,37,10,Dead,0.25,0.0,0.0,0.0,1.3746693055463068,1.3746693055463068,1.0,0
A,38,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.3865429374376772,1.3865429374376772,1.0,0
A,38,2,Well with HPE,0.25,0.25,0.188325,0.0,1.3865429374376772,1.3865429374376772,1.0,0
A,38,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3865429374376772,1.3865429374376772,1.0,0
A,38,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.3865429374376772,1.3865429374376772,1.0,0
A,38,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.3865429374376772,1.3865429374376772,1.0,0
A,38,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.3865429374376772,1.3865429374376772,1.0,0
A,38,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3865429374376772,1.3865429374376772,1.0,0
A,38,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.3865429374376772,1.3865429374376772,1.0,0
A,38,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.3865429374376772,1.3865429374376772,1.0,0
A,38,10,Dead,0.25,0.0,0.0,0.0,1.3865429374376772,1.3865429374376772,1.0,0
A,39,1,Well no HPE,0.25,0.25,0.188325,3.8480642857142855,1.398519127183306,1.398519127183306,1.0,0
A,39,2,Well with HPE,0.25,0.25,0.188325,0.0,1.398519127183306,1.398519127183306,1.0,0
A,39,3,GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.398519127183306,1.398519127183306,1.0,0
A,39,4,Unresolved GI discomfort,0.25,0.25,0.1686523247496423,43.078064285714284,1.398519127183306,1.398519127183306,1.0,0
A,39,5,Symptomatic ulcer,0.25,0.25,0.162825,628.2491339093506,1.398519127183306,1.398519127183306,1.0,0
A,39,6,Unresolved ulcer,0.25,0.25,0.162825,628.2491339093506,1.398519127183306,1.398519127183306,1.0,0
A,39,7,Serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.398519127183306,1.398519127183306,1.0,0
A,39,8,Unresolved serious GI event,0.25,0.25,0.128575,3284.2846284020698,1.398519127183306,1.398519127183306,1.0,0
A,39,9,Post-event,0.25,0.25,0.188325,3.8480642857142855,1.398519127183306,1.398519127183306,1.0,0
A,39,10,Dead,0.25,0.0,0.0,0.0,1.398519127183306,1.398519127183306,1.0,0
B,0,1,Well no HPE,0.25,0.25,0.20555,3.8480642857142855,1.0,1.0,1.0,0
B,0,2,Well with HPE,0.25,0.25,0.20555,0.0,1.0,1.0,1.0,0
B,0,3,GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0,1.0,1.0,0
B,0,4,Unresolved GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0,1.0,1.0,0
B,0,5,Symptomatic ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0,1.0,1.0,0
B,0,6,Unresolved ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0,1.0,1.0,0
B,0,7,Serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0,1.0,1.0,0
B,0,8,Unresolved serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0,1.0,1.0,0
B,0,9,Post-event,0.25,0.25,0.20555,3.8480642857142855,1.0,1.0,1.0,0
B,0,10,Dead,0.25,0.0,0.0,0.0,1.0,1.0,1.0,0
B,1,1,Well no HPE,0.25,0.25,0.20555,3.8480642857142855,1.0086374459977134,1.0086374459977134,1.0,0
B,1,2,Well with HPE,0.25,0.25,0.20555,0.0,1.0086374459977134,1.0086374459977134,1.0,0
B,1,3,GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0086374459977134,1.0086374459977134,1.0,0
B,1,4,Unresolved GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0086374459977134,1.0086374459977134,1.0,0
B,1,5,Symptomatic ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0086374459977134,1.0086374459977134,1.0,0
B,1,6,Unresolved ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0086374459977134,1.0086374459977134,1.0,0
B,1,7,Serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0086374459977134,1.0086374459977134,1.0,0
B,1,8,Unresolved serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0086374459977134,1.0086374459977134,1.0,0
B,1,9,Post-event,0.25,0.25,0.20555,3.8480642857142855,1.0086374459977134,1.0086374459977134,1.0,0
B,1,10,Dead,0.25,0.0,0.0,0.0,1.0086374459977134,1.0086374459977134,1.0,0
B,2,1,Well no HPE,0.25,0.25,0.20555,3.8480642857142855,1.0173494974687902,1.0173494974687902,1.0,0
B,2,2,Well with HPE,0.25,0.25,0.20555,0.0,1.0173494974687902,1.0173494974687902,1.0,0
B,2,3,GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0173494974687902,1.0173494974687902,1.0,0
B,2,4,Unresolved GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0173494974687902,1.0173494974687902,1.0,0
B,2,5,Symptomatic ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0173494974687902,1.0173494974687902,1.0,0
B,2,6,Unresolved ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0173494974687902,1.0173494974687902,1.0,0
B,2,7,Serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0173494974687902,1.0173494974687902,1.0,0
B,2,8,Unresolved serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0173494974687902,1.0173494974687902,1.0,0
B,2,9,Post-event,0.25,0.25,0.20555,3.8480642857142855,1.0173494974687902,1.0173494974687902,1.0,0
B,2,10,Dead,0.25,0.0,0.0,0.0,1.0173494974687902,1.0173494974687902,1.0,0
B,3,1,Well no HPE,0.25,0.25,0.20555,3.8480642857142855,1.0261367988139778,1.0261367988139778,1.0,0
B,3,2,Well with HPE,0.25,0.25,0.20555,0.0,1.0261367988139778,1.0261367988139778,1.0,0
B,3,3,GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0261367988139778,1.0261367988139778,1.0,0
B,3,4,Unresolved GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.0261367988139778,1.0261367988139778,1.0,0
B,3,5,Symptomatic ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0261367988139778,1.0261367988139778,1.0,0
B,3,6,Unresolved ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.0261367988139778,1.0261367988139778,1.0,0
B,3,7,Serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0261367988139778,1.0261367988139778,1.0,0
B,3,8,Unresolved serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.0261367988139778,1.0261367988139778,1.0,0
B,3,9,Post-event,0.25,0.25,0.20555,3.8480642857142855,1.0261367988139778,1.0261367988139778,1.0,0
B,3,10,Dead,0.25,0.0,0.0,0.0,1.0261367988139778,1.0261367988139778,1.0,0
B,4,1,Well no HPE,0.25,0.25,0.20555,3.8480642857142855,1.035,1.035,1.0,0
B,4,2,Well with HPE,0.25,0.25,0.20555,0.0,1.035,1.035,1.0,0
B,4,3,GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.035,1.035,1.0,0
B,4,4,Unresolved GI discomfort,0.25,0.25,0.18587732474964233,43.078064285714284,1.035,1.035,1.0,0
B,4,5,Symptomatic ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.035,1.035,1.0,0
B,4,6,Unresolved ulcer,0.25,0.25,0.18005000000000002,628.2491339093506,1.035,1.035,1.0,0
B,4,7,Serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.035,1.035,1.0,0
B,4,8,Unresolved serious GI event,0.25,0.25,0.1458,3284.2846284020698,1.035,1.035,1.0,0
