model_id,arm,cycle,from_index,from_state,to_index,to_state,probability
A,HPE,13,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,13,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,13,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,13,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,13,9,Post-event,10,Dead,0.004688972283520387
A,HPE,13,10,Dead,10,Dead,1.0
A,HPE,14,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,14,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,14,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,14,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,14,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,14,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,14,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,14,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,14,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,14,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,14,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,14,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,14,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,14,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,14,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,14,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,14,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,14,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,14,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,14,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,14,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,14,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,14,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,14,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,14,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,14,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,14,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,14,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,14,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,14,9,Post-event,10,Dead,0.004688972283520387
A,HPE,14,10,Dead,10,Dead,1.0
A,HPE,15,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,15,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,15,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,15,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,15,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,15,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,15,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,15,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,15,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,15,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,15,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,15,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,15,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,15,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,15,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,15,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,15,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,15,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,15,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,15,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,15,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,15,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,15,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,15,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,15,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,15,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,15,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,15,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,15,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,15,9,Post-event,10,Dead,0.004688972283520387
A,HPE,15,10,Dead,10,Dead,1.0
A,HPE,16,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,16,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,16,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,16,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,16,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,16,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,16,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,16,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,16,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,16,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,16,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,16,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,16,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,16,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,16,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,16,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,16,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,16,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,16,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,16,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,16,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,16,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,16,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,16,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,16,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,16,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,16,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,16,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,16,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,16,9,Post-event,10,Dead,0.004688972283520387
A,HPE,16,10,Dead,10,Dead,1.0
A,HPE,17,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,17,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,17,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,17,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,17,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,17,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,17,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,17,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,17,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,17,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,17,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,17,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,17,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,17,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,17,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,17,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,17,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,17,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,17,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,17,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,17,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,17,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,17,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,17,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,17,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,17,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,17,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,17,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,17,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,17,9,Post-event,10,Dead,0.004688972283520387
A,HPE,17,10,Dead,10,Dead,1.0
A,HPE,18,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,18,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,18,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,18,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,18,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,18,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,18,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,18,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,18,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,18,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,18,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,18,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,18,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,18,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,18,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,18,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,18,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,18,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,18,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,18,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,18,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,18,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,18,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,18,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,18,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,18,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,18,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,18,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,18,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,18,9,Post-event,10,Dead,0.004688972283520387
A,HPE,18,10,Dead,10,Dead,1.0
A,HPE,19,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,19,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,19,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,19,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,19,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,19,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,19,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,19,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,19,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,19,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,19,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,19,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,19,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,19,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,19,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,19,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,19,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,19,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,19,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,19,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,19,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,19,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,19,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,19,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,19,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,19,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,19,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,19,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,19,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,19,9,Post-event,10,Dead,0.004688972283520387
A,HPE,19,10,Dead,10,Dead,1.0
A,HPE,20,1,Well no HPE,1,Well no HPE,0.9433685141994637
A,HPE,20,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,20,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,20,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,20,1,Well no HPE,10,Dead,0.004688972283520387
A,HPE,20,2,Well with HPE,2,Well with HPE,0.8420759057868368
A,HPE,20,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,20,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,20,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,20,2,Well with HPE,10,Dead,0.004688972283520387
A,HPE,20,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,20,3,GI discomfort,9,Post-event,0.8491608096849613
A,HPE,20,3,GI discomfort,10,Dead,0.004688972283520387
A,HPE,20,4,Unresolved GI discomfort,9,Post-event,0.9953110277164796
A,HPE,20,4,Unresolved GI discomfort,10,Dead,0.004688972283520387
A,HPE,20,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,20,5,Symptomatic ulcer,9,Post-event,0.82942388783235
A,HPE,20,5,Symptomatic ulcer,10,Dead,0.02442589413613172
A,HPE,20,6,Unresolved ulcer,9,Post-event,0.9755741058638683
A,HPE,20,6,Unresolved ulcer,10,Dead,0.02442589413613172
A,HPE,20,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,20,7,Serious GI event,9,Post-event,0.7270575319842731
A,HPE,20,7,Serious GI event,10,Dead,0.12679224998420857
A,HPE,20,8,Unresolved serious GI event,9,Post-event,0.8732077500157914
A,HPE,20,8,Unresolved serious GI event,10,Dead,0.12679224998420857
A,HPE,20,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,20,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,20,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,20,9,Post-event,9,Post-event,0.9433685141994637
A,HPE,20,9,Post-event,10,Dead,0.004688972283520387
A,HPE,20,10,Dead,10,Dead,1.0
A,HPE,21,1,Well no HPE,1,Well no HPE,0.9397670433337328
A,HPE,21,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,21,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,21,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,21,1,Well no HPE,10,Dead,0.008290443149251203
A,HPE,21,2,Well with HPE,2,Well with HPE,0.838474434921106
A,HPE,21,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,21,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,21,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,21,2,Well with HPE,10,Dead,0.008290443149251203
A,HPE,21,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,21,3,GI discomfort,9,Post-event,0.8455593388192305
A,HPE,21,3,GI discomfort,10,Dead,0.008290443149251203
A,HPE,21,4,Unresolved GI discomfort,9,Post-event,0.9917095568507488
A,HPE,21,4,Unresolved GI discomfort,10,Dead,0.008290443149251203
A,HPE,21,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,21,5,Symptomatic ulcer,9,Post-event,0.8109930694634291
A,HPE,21,5,Symptomatic ulcer,10,Dead,0.04285671250505263
A,HPE,21,6,Unresolved ulcer,9,Post-event,0.9571432874949474
A,HPE,21,6,Unresolved ulcer,10,Dead,0.04285671250505263
A,HPE,21,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,21,7,Serious GI event,9,Post-event,0.6296718861097041
A,HPE,21,7,Serious GI event,10,Dead,0.2241778958587776
A,HPE,21,8,Unresolved serious GI event,9,Post-event,0.7758221041412224
A,HPE,21,8,Unresolved serious GI event,10,Dead,0.2241778958587776
A,HPE,21,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,21,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,21,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,21,9,Post-event,9,Post-event,0.9397670433337328
A,HPE,21,9,Post-event,10,Dead,0.008290443149251203
A,HPE,21,10,Dead,10,Dead,1.0
A,HPE,22,1,Well no HPE,1,Well no HPE,0.9397670433337328
A,HPE,22,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,22,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,22,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,22,1,Well no HPE,10,Dead,0.008290443149251203
A,HPE,22,2,Well with HPE,2,Well with HPE,0.838474434921106
A,HPE,22,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,22,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,22,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,22,2,Well with HPE,10,Dead,0.008290443149251203
A,HPE,22,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,22,3,GI discomfort,9,Post-event,0.8455593388192305
A,HPE,22,3,GI discomfort,10,Dead,0.008290443149251203
A,HPE,22,4,Unresolved GI discomfort,9,Post-event,0.9917095568507488
A,HPE,22,4,Unresolved GI discomfort,10,Dead,0.008290443149251203
A,HPE,22,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,22,5,Symptomatic ulcer,9,Post-event,0.8109930694634291
A,HPE,22,5,Symptomatic ulcer,10,Dead,0.04285671250505263
A,HPE,22,6,Unresolved ulcer,9,Post-event,0.9571432874949474
A,HPE,22,6,Unresolved ulcer,10,Dead,0.04285671250505263
A,HPE,22,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,22,7,Serious GI event,9,Post-event,0.6296718861097041
A,HPE,22,7,Serious GI event,10,Dead,0.2241778958587776
A,HPE,22,8,Unresolved serious GI event,9,Post-event,0.7758221041412224
A,HPE,22,8,Unresolved serious GI event,10,Dead,0.2241778958587776
A,HPE,22,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,22,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,22,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,22,9,Post-event,9,Post-event,0.9397670433337328
A,HPE,22,9,Post-event,10,Dead,0.008290443149251203
A,HPE,22,10,Dead,10,Dead,1.0
A,HPE,23,1,Well no HPE,1,Well no HPE,0.9397670433337328
A,HPE,23,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,23,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,23,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,23,1,Well no HPE,10,Dead,0.008290443149251203
A,HPE,23,2,Well with HPE,2,Well with HPE,0.838474434921106
A,HPE,23,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,23,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,23,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,23,2,Well with HPE,10,Dead,0.008290443149251203
A,HPE,23,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,23,3,GI discomfort,9,Post-event,0.8455593388192305
A,HPE,23,3,GI discomfort,10,Dead,0.008290443149251203
A,HPE,23,4,Unresolved GI discomfort,9,Post-event,0.9917095568507488
A,HPE,23,4,Unresolved GI discomfort,10,Dead,0.008290443149251203
A,HPE,23,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,23,5,Symptomatic ulcer,9,Post-event,0.8109930694634291
A,HPE,23,5,Symptomatic ulcer,10,Dead,0.04285671250505263
A,HPE,23,6,Unresolved ulcer,9,Post-event,0.9571432874949474
A,HPE,23,6,Unresolved ulcer,10,Dead,0.04285671250505263
A,HPE,23,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,23,7,Serious GI event,9,Post-event,0.6296718861097041
A,HPE,23,7,Serious GI event,10,Dead,0.2241778958587776
A,HPE,23,8,Unresolved serious GI event,9,Post-event,0.7758221041412224
A,HPE,23,8,Unresolved serious GI event,10,Dead,0.2241778958587776
A,HPE,23,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,23,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,23,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,23,9,Post-event,9,Post-event,0.9397670433337328
A,HPE,23,9,Post-event,10,Dead,0.008290443149251203
A,HPE,23,10,Dead,10,Dead,1.0
A,HPE,24,1,Well no HPE,1,Well no HPE,0.9397670433337328
A,HPE,24,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,24,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,24,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,24,1,Well no HPE,10,Dead,0.008290443149251203
A,HPE,24,2,Well with HPE,2,Well with HPE,0.838474434921106
A,HPE,24,2,Well with HPE,3,GI discomfort,0.14958005622411985
A,HPE,24,2,Well with HPE,5,Symptomatic ulcer,0.0027960836561070623
A,HPE,24,2,Well with HPE,7,Serious GI event,0.0008589820494159239
A,HPE,24,2,Well with HPE,10,Dead,0.008290443149251203
A,HPE,24,3,GI discomfort,4,Unresolved GI discomfort,0.1461502180315183
A,HPE,24,3,GI discomfort,9,Post-event,0.8455593388192305
A,HPE,24,3,GI discomfort,10,Dead,0.008290443149251203
A,HPE,24,4,Unresolved GI discomfort,9,Post-event,0.9917095568507488
A,HPE,24,4,Unresolved GI discomfort,10,Dead,0.008290443149251203
A,HPE,24,5,Symptomatic ulcer,6,Unresolved ulcer,0.1461502180315183
A,HPE,24,5,Symptomatic ulcer,9,Post-event,0.8109930694634291
A,HPE,24,5,Symptomatic ulcer,10,Dead,0.04285671250505263
A,HPE,24,6,Unresolved ulcer,9,Post-event,0.9571432874949474
A,HPE,24,6,Unresolved ulcer,10,Dead,0.04285671250505263
A,HPE,24,7,Serious GI event,8,Unresolved serious GI event,0.1461502180315183
A,HPE,24,7,Serious GI event,9,Post-event,0.6296718861097041
A,HPE,24,7,Serious GI event,10,Dead,0.2241778958587776
A,HPE,24,8,Unresolved serious GI event,9,Post-event,0.7758221041412224
A,HPE,24,8,Unresolved serious GI event,10,Dead,0.2241778958587776
A,HPE,24,9,Post-event,3,GI discomfort,0.05085721911620075
A,HPE,24,9,Post-event,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,24,9,Post-event,7,Serious GI event,0.00030081167198279054
A,HPE,24,9,Post-event,9,Post-event,0.9397670433337328
A,HPE,24,9,Post-event,10,Dead,0.008290443149251203
A,HPE,24,10,Dead,10,Dead,1.0
A,HPE,25,1,Well no HPE,1,Well no HPE,0.9397670433337328
A,HPE,25,1,Well no HPE,3,GI discomfort,0.05085721911620075
A,HPE,25,1,Well no HPE,5,Symptomatic ulcer,0.0007844827288323197
A,HPE,25,1,Well no HPE,7,Serious GI event,0.00030081167198279054
A,HPE,25,1,Well no HPE,10,Dead,0.008290443149251203
A,HPE,25,2,Well with HPE,2,Well with HPE,0.838474434921106
