model_id,arm,cycle,state_index,state,occupancy
D,No HPE,28,2,PCE no HPE,0.09124418534326442
D,No HPE,28,3,SCE no HPE,0.056880526761073476
D,No HPE,28,4,HF w HPE,0.0
D,No HPE,28,5,PCE w HPE,0.0
D,No HPE,28,6,SCE w HPE,0.0
D,No HPE,28,7,HF post event no HPE,0.15306459934337657
D,No HPE,28,8,HF post event w HPE,0.0
D,No HPE,28,9,Dead,0.6988106828940511
D,No HPE,29,1,HF no HPE,2.871665428337807e-09
D,No HPE,29,2,PCE no HPE,0.08734697432829233
D,No HPE,29,3,SCE no HPE,0.05445105232830037
D,No HPE,29,4,HF w HPE,0.0
D,No HPE,29,5,PCE w HPE,0.0
D,No HPE,29,6,SCE w HPE,0.0
D,No HPE,29,7,HF post event no HPE,0.1465269245522406
D,No HPE,29,8,HF post event w HPE,0.0
D,No HPE,29,9,Dead,0.7116750459195015
D,No HPE,30,1,HF no HPE,1.4574267311897348e-09
D,No HPE,30,2,PCE no HPE,0.08361622053618963
D,No HPE,30,3,SCE no HPE,0.05212534532448043
D,No HPE,30,4,HF w HPE,0.0
D,No HPE,30,5,PCE w HPE,0.0
D,No HPE,30,6,SCE w HPE,0.0
D,No HPE,30,7,HF post event no HPE,0.14026848491187222
D,No HPE,30,8,HF post event w HPE,0.0
D,No HPE,30,9,Dead,0.7239899477700312
D,No HPE,31,1,HF no HPE,7.396727542929242e-10
D,No HPE,31,2,PCE no HPE,0.0800448142654444
D,No HPE,31,3,SCE no HPE,0.04989897364727651
D,No HPE,31,4,HF w HPE,0.0
D,No HPE,31,5,PCE w HPE,0.0
D,No HPE,31,6,SCE w HPE,0.0
D,No HPE,31,7,HF post event no HPE,0.134277354380272
D,No HPE,31,8,HF post event w HPE,0.0
D,No HPE,31,9,Dead,0.7357788569673346
D,No HPE,32,1,HF no HPE,3.7539848263703516e-10
D,No HPE,32,2,PCE no HPE,0.07662594948328746
D,No HPE,32,3,SCE no HPE,0.04776769449779014
D,No HPE,32,4,HF w HPE,0.0
D,No HPE,32,5,PCE w HPE,0.0
D,No HPE,32,6,SCE w HPE,0.0
D,No HPE,32,7,HF post event no HPE,0.12854211599518306
D,No HPE,32,8,HF post event w HPE,0.0
D,No HPE,32,9,Dead,0.7470642396483411
D,No HPE,33,1,HF no HPE,1.9052211934033175e-10
D,No HPE,33,2,PCE no HPE,0.07335311085542845
D,No HPE,33,3,SCE no HPE,0.045727446295055194
D,No HPE,33,4,HF w HPE,0.0
D,No HPE,33,5,PCE w HPE,0.0
D,No HPE,33,6,SCE w HPE,0.0
D,No HPE,33,7,HF post event no HPE,0.12305184028003752
D,No HPE,33,8,HF post event w HPE,0.0
D,No HPE,33,9,Dead,0.757867602378957
D,No HPE,34,1,HF no HPE,9.669372583220598e-11
D,No HPE,34,2,PCE no HPE,0.07022006132977615
D,No HPE,34,3,SCE no HPE,0.04377434093587858
D,No HPE,34,4,HF w HPE,0.0
D,No HPE,34,5,PCE w HPE,0.0
D,No HPE,34,6,SCE w HPE,0.0
D,No HPE,34,7,HF post event no HPE,0.117796064498501
D,No HPE,34,8,HF post event w HPE,0.0
D,No HPE,34,9,Dead,0.7682095331391509
D,No HPE,35,1,HF no HPE,4.9073969194161587e-11
D,No HPE,35,2,PCE no HPE,0.06722083025048171
D,No HPE,35,3,SCE no HPE,0.041904656385277864
D,No HPE,35,4,HF w HPE,0.0
D,No HPE,35,5,PCE w HPE,0.0
D,No HPE,35,6,SCE w HPE,0.0
D,No HPE,35,7,HF post event no HPE,0.11276477275767754
D,No HPE,35,8,HF post event w HPE,0.0
D,No HPE,35,9,Dead,0.7781097405574893
D,No HPE,36,1,HF no HPE,2.4906005345668437e-11
D,No HPE,36,2,PCE no HPE,0.0643497019796534
D,No HPE,36,3,SCE no HPE,0.040114829583395184
D,No HPE,36,4,HF w HPE,0.0
D,No HPE,36,5,PCE w HPE,0.0
D,No HPE,36,6,SCE w HPE,0.0
D,No HPE,36,7,HF post event no HPE,0.10794837694215445
D,No HPE,36,8,HF post event w HPE,0.0
D,No HPE,36,9,Dead,0.7875870914698914
D,No HPE,37,1,HF no HPE,1.2640287966604177e-11
D,No HPE,37,2,PCE no HPE,0.06160120500505916
D,No HPE,37,3,SCE no HPE,0.03840144965537025
D,No HPE,37,4,HF w HPE,0.0
D,No HPE,37,5,PCE w HPE,0.0
D,No HPE,37,6,SCE w HPE,0.0
D,No HPE,37,7,HF post event no HPE,0.1033376984527523
D,No HPE,37,8,HF post event w HPE,0.0
D,No HPE,37,9,Dead,0.7966596468741785
D,No HPE,38,1,HF no HPE,6.415194956443153e-12
D,No HPE,38,2,PCE no HPE,0.05897010151306012
D,No HPE,38,3,SCE no HPE,0.03676125141123245
D,No HPE,38,4,HF w HPE,0.0
D,No HPE,38,5,PCE w HPE,0.0
D,No HPE,38,6,SCE w HPE,0.0
D,No HPE,38,7,HF post event no HPE,0.0989239507203559
D,No HPE,38,8,HF post event w HPE,0.0
D,No HPE,38,9,Dead,0.8053446963489368
D,No HPE,39,1,HF no HPE,3.2558377180887847e-12
D,No HPE,39,2,PCE no HPE,0.0564513774069033
D,No HPE,39,3,SCE no HPE,0.03519110912342485
D,No HPE,39,4,HF w HPE,0.0
D,No HPE,39,5,PCE w HPE,0.0
D,No HPE,39,6,SCE w HPE,0.0
D,No HPE,39,7,HF post event no HPE,0.09469872246413019
D,No HPE,39,8,HF post event w HPE,0.0
D,No HPE,39,9,Dead,0.8136587910022863
D,No HPE,40,1,HF no HPE,1.6524017303453743e-12
D,No HPE,40,2,PCE no HPE,0.05404023275135215
D,No HPE,40,3,SCE no HPE,0.03368803057010178
D,No HPE,40,4,HF w HPE,0.0
D,No HPE,40,5,PCE w HPE,0.0
D,No HPE,40,6,SCE w HPE,0.0
D,No HPE,40,7,HF post event no HPE,0.09065396166354925
D,No HPE,40,8,HF post event w HPE,0.0
D,No HPE,40,9,Dead,0.821617775013345
E,HPE,0,1,No event no NSAID,0.0
E,HPE,0,2,No event + NSAID,1.0
E,HPE,0,3,Primary care AKI,0.0
E,HPE,0,4,Secondary care AKI (no RRT),0.0
E,HPE,0,5,Secondary care AKI (with RRT),0.0
E,HPE,0,6,Post-event CKD stage 3b-4,0.0
E,HPE,0,7,ESRD,0.0
E,HPE,0,8,ESRD+RRT,0.0
E,HPE,0,9,Transplant,0.0
E,HPE,0,10,Post-transplant,0.0
E,HPE,0,11,Dead (AKI),0.0
E,HPE,0,12,Dead (other),0.0
E,HPE,1,1,No event no NSAID,0.0
E,HPE,1,2,No event + NSAID,0.9386437119294191
E,HPE,1,3,Primary care AKI,0.026235663881752816
E,HPE,1,4,Secondary care AKI (no RRT),0.010874640007878062
E,HPE,1,5,Secondary care AKI (with RRT),0.0009313197006510381
E,HPE,1,6,Post-event CKD stage 3b-4,0.0
E,HPE,1,7,ESRD,0.006708284641059659
E,HPE,1,8,ESRD+RRT,0.009199831263598024
E,HPE,1,9,Transplant,0.0
E,HPE,1,10,Post-transplant,0.0
E,HPE,1,11,Dead (AKI),0.0
E,HPE,1,12,Dead (other),0.00740654857564127
E,HPE,2,1,No event no NSAID,0.0
E,HPE,2,2,No event + NSAID,0.8810520179446383
E,HPE,2,3,Primary care AKI,0.024625940930901057
E,HPE,2,4,Secondary care AKI (no RRT),0.010207412462890832
E,HPE,2,5,Secondary care AKI (with RRT),0.0008741773808120858
E,HPE,2,6,Post-event CKD stage 3b-4,0.027685205471473472
E,HPE,2,7,ESRD,0.01714964614924889
E,HPE,2,8,ESRD+RRT,0.017775311774505982
E,HPE,2,9,Transplant,0.00023793015325039682
E,HPE,2,10,Post-transplant,0.0
E,HPE,2,11,Dead (AKI),0.005765193341286379
E,HPE,2,12,Dead (other),0.014627164390992542
E,HPE,3,1,No event no NSAID,0.0
E,HPE,3,2,No event + NSAID,0.8269939365264605
E,HPE,3,3,Primary care AKI,0.023565156629216485
E,HPE,3,4,Secondary care AKI (no RRT),0.00976660658582348
E,HPE,3,5,Secondary care AKI (with RRT),0.000836365065836586
E,HPE,3,6,Post-event CKD stage 3b-4,0.052374799173342146
E,HPE,3,7,ESRD,0.026433400150634317
E,HPE,3,8,ESRD+RRT,0.026161797061583114
E,HPE,3,9,Transplant,0.0005152741129575561
E,HPE,3,10,Post-transplant,0.00023597734180175233
E,HPE,3,11,Dead (AKI),0.011176655819142197
E,HPE,3,12,Dead (other),0.02194003153320182
E,HPE,4,1,No event no NSAID,0.0
E,HPE,4,2,No event + NSAID,0.7762526583243192
E,HPE,4,3,Primary care AKI,0.022548369206623134
E,HPE,4,4,Secondary care AKI (no RRT),0.009344157720005582
E,HPE,4,5,Secondary care AKI (with RRT),0.000800131479469405
E,HPE,4,6,Post-event CKD stage 3b-4,0.07478770408214369
E,HPE,4,7,ESRD,0.03473368264081961
E,HPE,4,8,ESRD+RRT,0.03432962381621047
E,HPE,4,9,Transplant,0.0007742019183326248
E,HPE,4,10,Post-transplant,0.0007450855593415852
E,HPE,4,11,Dead (AKI),0.016354658018799977
E,HPE,4,12,Dead (other),0.029329727233934545
E,HPE,5,1,No event no NSAID,0.0
E,HPE,5,2,No event + NSAID,0.728624676604618
E,HPE,5,3,Primary care AKI,0.02158158048829148
E,HPE,5,4,Secondary care AKI (no RRT),0.008942524722824911
E,HPE,5,5,Secondary care AKI (with RRT),0.0007656856159136991
E,HPE,5,6,Post-event CKD stage 3b-4,0.09507707586369826
E,HPE,5,7,ESRD,0.04212885076524348
E,HPE,5,8,ESRD+RRT,0.04226083842868031
E,HPE,5,9,Transplant,0.0010165433643798932
E,HPE,5,10,Post-transplant,0.0015068179275156723
E,HPE,5,11,Dead (AKI),0.021308906695223593
E,HPE,5,12,Dead (other),0.036786499523610454
E,HPE,6,1,No event no NSAID,0.0
E,HPE,6,2,No event + NSAID,0.6839189710515312
E,HPE,6,3,Primary care AKI,0.020661941709633667
E,HPE,6,4,Secondary care AKI (no RRT),0.008560520631546971
E,HPE,6,5,Secondary care AKI (with RRT),0.0007329254841433103
E,HPE,6,6,Post-event CKD stage 3b-4,0.11339521121699209
E,HPE,6,7,ESRD,0.04869289209958498
E,HPE,6,8,ESRD+RRT,0.0499404481020513
E,HPE,6,9,Transplant,0.0012430472506419613
E,HPE,6,10,Post-transplant,0.0025026508071059636
E,HPE,6,11,Dead (AKI),0.026050418219768834
E,HPE,6,12,Dead (other),0.04430097342699945
E,HPE,7,1,No event no NSAID,0.0
E,HPE,7,2,No event + NSAID,0.6419562416467581
E,HPE,7,3,Primary care AKI,0.019786917728392472
E,HPE,7,4,Secondary care AKI (no RRT),0.008197088513900157
E,HPE,7,5,Secondary care AKI (with RRT),0.0007017602310213988
E,HPE,7,6,Post-event CKD stage 3b-4,0.129884262385225
E,HPE,7,7,ESRD,0.05449424557066508
E,HPE,7,8,ESRD+RRT,0.05735626481918801
E,HPE,7,9,Transplant,0.001454452345432855
E,HPE,7,10,Post-transplant,0.003714955245412417
E,HPE,7,11,Dead (AKI),0.030589580984566676
E,HPE,7,12,Dead (other),0.05186423052943747
E,HPE,8,1,No event no NSAID,0.0
E,HPE,8,2,No event + NSAID,0.6025681895555722
E,HPE,8,3,Primary care AKI,0.018954115939368188
E,HPE,8,4,Secondary care AKI (no RRT),0.007851230926638766
E,HPE,8,5,Secondary care AKI (with RRT),0.000672104120513673
E,HPE,8,6,Post-event CKD stage 3b-4,0.14467704335761977
E,HPE,8,7,ESRD,0.059596226024794315
E,HPE,8,8,ESRD+RRT,0.06449862324252398
E,HPE,8,9,Transplant,0.0016514692184904103
E,HPE,8,10,Post-transplant,0.005126979684217194
E,HPE,8,11,Dead (AKI),0.03493622433097688
E,HPE,8,12,Dead (other),0.05946779359928426
E,HPE,9,1,No event no NSAID,0.0
E,HPE,9,2,No event + NSAID,0.5655968421350321
E,HPE,9,3,Primary care AKI,0.01816128051713628
E,HPE,9,4,Secondary care AKI (no RRT),0.007522007496762214
E,HPE,9,5,Secondary care AKI (with RRT),0.0006438763247621699
E,HPE,9,6,Post-event CKD stage 3b-4,0.15789761799329344
E,HPE,9,7,ESRD,0.06405739210883526
E,HPE,9,8,ESRD+RRT,0.0713601244850793
E,HPE,9,9,Transplant,0.0018347813061014278
E,HPE,9,10,Post-transplant,0.00672281479143408
E,HPE,9,11,Dead (AKI),0.03909965000230679
E,HPE,9,12,Dead (other),0.06710361283925653
E,HPE,10,1,No event no NSAID,0.0
E,HPE,10,2,No event + NSAID,0.5308939193571842
E,HPE,10,3,Primary care AKI,0.017406284270308672
E,HPE,10,4,Secondary care AKI (no RRT),0.007208531521486258
E,HPE,10,5,Secondary care AKI (with RRT),0.0006170006316046063
E,HPE,10,6,Post-event CKD stage 3b-4,0.16966185449855034
E,HPE,10,7,ESRD,0.06793188873815043
E,HPE,10,8,ESRD+RRT,0.07793540126601715
E,HPE,10,9,Transplant,0.0020050456430746326
E,HPE,10,10,Post-transplant,0.008487359637785257
E,HPE,10,11,Dead (AKI),0.0430886623210002
E,HPE,10,12,Dead (other),0.07476405211483786
E,HPE,11,1,No event no NSAID,0.0
E,HPE,11,2,No event + NSAID,0.49832023910618506
E,HPE,11,3,Primary care AKI,0.016687121035238586
E,HPE,11,4,Secondary care AKI (no RRT),0.006909966793164782
E,HPE,11,5,Secondary care AKI (with RRT),0.0005914051714330366
E,HPE,11,6,Post-event CKD stage 3b-4,0.18007794531873902
E,HPE,11,7,ESRD,0.0712697654339021
E,HPE,11,8,ESRD+RRT,0.08422090285656901
E,HPE,11,9,Transplant,0.002162893603796284
E,HPE,11,10,Post-transplant,0.01040628887704823
E,HPE,11,11,Dead (AKI),0.04691159656825122
E,HPE,11,12,Dead (other),0.08244187523567224
E,HPE,12,1,No event no NSAID,0.0
E,HPE,12,2,No event + NSAID,0.4677451589641852
E,HPE,12,3,Primary care AKI,0.01600189852723607
E,HPE,12,4,Secondary care AKI (no RRT),0.006625524615238781
E,HPE,12,5,Secondary care AKI (with RRT),0.000567022160488646
E,HPE,12,6,Post-event CKD stage 3b-4,0.1892468946349468
E,HPE,12,7,ESRD,0.07411727221526644
E,HPE,12,8,ESRD+RRT,0.09021469829345331
E,HPE,12,9,Transplant,0.0023089316435724286
E,HPE,12,10,Post-transplant,0.012466020930644263
E,HPE,12,11,Dead (AKI),0.05057634568501775
E,HPE,12,12,Dead (other),0.09013023232994986
E,HPE,13,1,No event no NSAID,0.0
E,HPE,13,2,No event + NSAID,0.43904605224715904
E,HPE,13,3,Primary care AKI,0.01534883162233269
E,HPE,13,4,Secondary care AKI (no RRT),0.0063544609979490595
E,HPE,13,5,Secondary care AKI (with RRT),0.0005437876596232239
E,HPE,13,6,Post-event CKD stage 3b-4,0.19726297546676191
E,HPE,13,7,ESRD,0.07651713460739015
E,HPE,13,8,ESRD+RRT,0.09591629644930126
E,HPE,13,9,Transplant,0.0024437420379633482
E,HPE,13,10,Post-transplant,0.01465368716860942
E,HPE,13,11,Dead (AKI),0.0540903853954163
E,HPE,13,12,Dead (other),0.09782264634749316
E,HPE,14,1,No event no NSAID,0.0
E,HPE,14,2,No event + NSAID,0.41210781618923104
E,HPE,14,3,Primary care AKI,0.014726236043399281
E,HPE,14,4,Secondary care AKI (no RRT),0.006096074022873996
E,HPE,14,5,Secondary care AKI (with RRT),0.0005216413475861014
E,HPE,14,6,Post-event CKD stage 3b-4,0.20421415826007944
E,HPE,14,7,ESRD,0.07850880921854414
E,HPE,14,8,ESRD+RRT,0.10132648165317133
E,HPE,14,9,Transplant,0.0025678836179805946
E,HPE,14,10,Post-transplant,0.01695710207677915
E,HPE,14,11,Dead (AKI),0.057460797847527285
E,HPE,14,12,Dead (other),0.10551299972282718
E,HPE,15,1,No event no NSAID,0.0
E,HPE,15,2,No event + NSAID,0.3868224103029866
E,HPE,15,3,Primary care AKI,0.014132522426036853
E,HPE,15,4,Secondary care AKI (no RRT),0.005849701366028467
E,HPE,15,5,Secondary care AKI (with RRT),0.000500526307953395
E,HPE,15,6,Post-event CKD stage 3b-4,0.21018251272321006
E,HPE,15,7,ESRD,0.08012872123974113
E,HPE,15,8,ESRD+RRT,0.10644716365043141
E,HPE,15,9,Transplant,0.002681892499269323
E,HPE,15,10,Post-transplant,0.019364734397988546
E,HPE,15,11,Dead (AKI),0.0606942938608576
E,HPE,15,12,Dead (other),0.11319552122549616
E,HPE,16,1,No event no NSAID,0.0
E,HPE,16,2,No event + NSAID,0.3630884230642801
E,HPE,16,3,Primary care AKI,0.013566190741161568
E,HPE,16,4,Secondary care AKI (no RRT),0.005614717969886927
E,HPE,16,5,Secondary care AKI (with RRT),0.00048038882887033705
E,HPE,16,6,Post-event CKD stage 3b-4,0.2152445845659657
E,HPE,16,7,ESRD,0.08141048512675701
E,HPE,16,8,ESRD+RRT,0.11128124078061317
E,HPE,16,9,Transplant,0.002786282803626964
E,HPE,16,10,Post-transplant,0.02186567923332874
E,HPE,16,11,Dead (AKI),0.06379723386428159
E,HPE,16,12,Dead (other),0.1208647730212274
E,HPE,17,1,No event no NSAID,0.0
E,HPE,17,2,No event + NSAID,0.34081066518365516
E,HPE,17,3,Primary care AKI,0.01302582505261458
E,HPE,17,4,Secondary care AKI (no RRT),0.005390533855282219
E,HPE,17,5,Secondary care AKI (with RRT),0.000461178214828126
E,HPE,17,6,Post-event CKD stage 3b-4,0.21947174869448238
E,HPE,17,7,ESRD,0.082385109637556
E,HPE,17,8,ESRD+RRT,0.11583247533478125
E,HPE,17,9,Transplant,0.0028815473714173846
E,HPE,17,10,Post-transplant,0.02444963108797904
E,HPE,17,11,Dead (AKI),0.06677564760318747
E,HPE,17,12,Dead (other),0.12851563796421586
E,HPE,18,1,No event no NSAID,0.0
E,HPE,18,2,No event + NSAID,0.3198997878331205
E,HPE,18,3,Primary care AKI,0.012510088589450545
E,HPE,18,4,Secondary care AKI (no RRT),0.005176592064684318
E,HPE,18,5,Secondary care AKI (with RRT),0.000442846609744276
E,HPE,18,6,Post-event CKD stage 3b-4,0.22293054031889334
E,HPE,18,7,ESRD,0.0830811883171355
E,HPE,18,8,ESRD+RRT,0.12010538013095581
E,HPE,18,9,Transplant,0.002968158463629058
E,HPE,18,10,Post-transplant,0.027106857844832345
E,HPE,18,11,Dead (AKI),0.0696352526897729
E,HPE,18,12,Dead (other),0.13614330713778083
E,HPE,19,1,No event no NSAID,0.0
E,HPE,19,2,No event + NSAID,0.30027192429711386
E,HPE,19,3,Primary care AKI,0.01201771911380097
E,HPE,19,4,Secondary care AKI (no RRT),0.004972366728881907
E,HPE,19,5,Secondary care AKI (with RRT),0.0004253488306600837
E,HPE,19,6,Post-event CKD stage 3b-4,0.2256829653411957
E,HPE,19,7,ESRD,0.08352507644637033
E,HPE,19,8,ESRD+RRT,0.12410511541760103
E,HPE,19,9,Transplant,0.0030465684524980242
E,HPE,19,10,Post-transplant,0.029828175648028067
E,HPE,19,11,Dead (AKI),0.07238147206594286
E,HPE,19,12,Dead (other),0.14374326765790663
E,HPE,20,1,No event no NSAID,0.0
E,HPE,20,2,No event + NSAID,0.2818483536104325
E,HPE,20,3,Primary care AKI,0.011547524566374725
E,HPE,20,4,Secondary care AKI (no RRT),0.004777361249576708
E,HPE,20,5,Secondary care AKI (with RRT),0.00040864221141073437
E,HPE,20,6,Post-event CKD stage 3b-4,0.2277867913064048
E,HPE,20,7,ESRD,0.08374105540117147
E,HPE,20,8,ESRD+RRT,0.12783739528152893
E,HPE,20,9,Transplant,0.0031172104997727987
E,HPE,20,10,Post-transplant,0.03260492467758307
E,HPE,20,11,Dead (AKI),0.07501945044404562
E,HPE,20,12,Dead (other),0.15131129075169814
E,HPE,21,1,No event no NSAID,0.0
E,HPE,21,2,No event + NSAID,0.25644764219243427
E,HPE,21,3,Primary care AKI,0.01717143489053557
E,HPE,21,4,Secondary care AKI (no RRT),0.0071309737287755985
E,HPE,21,5,Secondary care AKI (with RRT),0.000611472213044728
E,HPE,21,6,Post-event CKD stage 3b-4,0.22489646273564257
E,HPE,21,7,ESRD,0.08280259580904396
E,HPE,21,8,ESRD+RRT,0.1295304892475217
E,HPE,21,9,Transplant,0.0031804992218402665
E,HPE,21,10,Post-transplant,0.03530029356644745
E,HPE,21,11,Dead (AKI),0.07833707895194174
E,HPE,21,12,Dead (other),0.16459105744277164
E,HPE,22,1,No event no NSAID,0.0
E,HPE,22,2,No event + NSAID,0.23333609135414343
E,HPE,22,3,Primary care AKI,0.016035047454229588
E,HPE,22,4,Secondary care AKI (no RRT),0.006657715538157837
E,HPE,22,5,Secondary care AKI (with RRT),0.0005708169485100018
E,HPE,22,6,Post-event CKD stage 3b-4,0.2277521667845183
E,HPE,22,7,ESRD,0.0827320015125288
E,HPE,22,8,ESRD+RRT,0.13085934609326227
E,HPE,22,9,Transplant,0.0031954602280620434
E,HPE,22,10,Post-transplant,0.03802637427331791
E,HPE,22,11,Dead (AKI),0.08328140050315004
E,HPE,22,12,Dead (other),0.17755357931011928
E,HPE,23,1,No event no NSAID,0.0
E,HPE,23,2,No event + NSAID,0.21230739757620368
E,HPE,23,3,Primary care AKI,0.015128937688020186
E,HPE,23,4,Secondary care AKI (no RRT),0.006279791818255236
E,HPE,23,5,Secondary care AKI (with RRT),0.0005383201615461988
E,HPE,23,6,Post-event CKD stage 3b-4,0.22930554175597756
E,HPE,23,7,ESRD,0.08233209368866129
E,HPE,23,8,ESRD+RRT,0.13194402785375603
E,HPE,23,9,Transplant,0.003216037231758189
E,HPE,23,10,Post-transplant,0.0407350471079521
E,HPE,23,11,Dead (AKI),0.08789796929054715
E,HPE,23,12,Dead (other),0.19031483582732187
E,HPE,24,1,No event no NSAID,0.0
E,HPE,24,2,No event + NSAID,0.1931738498060678
E,HPE,24,3,Primary care AKI,0.014280130815460014
E,HPE,24,4,Secondary care AKI (no RRT),0.005925891377280402
E,HPE,24,5,Secondary care AKI (with RRT),0.0005078958601595438
E,HPE,24,6,Post-event CKD stage 3b-4,0.22986558316380779
E,HPE,24,7,ESRD,0.08167332881401784
E,HPE,24,8,ESRD+RRT,0.13279155516510813
E,HPE,24,9,Transplant,0.0032282926112680286
E,HPE,24,10,Post-transplant,0.04343206731771582
E,HPE,24,11,Dead (AKI),0.09225297128891721
E,HPE,24,12,Dead (other),0.20286843378019692
E,HPE,25,1,No event no NSAID,0.0
E,HPE,25,2,No event + NSAID,0.17576465386941276
E,HPE,25,3,Primary care AKI,0.013487929281929573
E,HPE,25,4,Secondary care AKI (no RRT),0.005595689589330816
E,HPE,25,5,Secondary care AKI (with RRT),0.00047951427634470033
E,HPE,25,6,Post-event CKD stage 3b-4,0.2295513172715668
E,HPE,25,7,ESRD,0.08079150743054718
E,HPE,25,8,ESRD+RRT,0.13341219399329154
E,HPE,25,9,Transplant,0.003233274678296776
E,HPE,25,10,Post-transplant,0.04610934915372407
E,HPE,25,11,Dead (AKI),0.09636299810015551
E,HPE,25,12,Dead (other),0.21521157235539978
E,HPE,26,1,No event no NSAID,0.0
E,HPE,26,2,No event + NSAID,0.15992440788879533
E,HPE,26,3,Primary care AKI,0.012747919450166428
E,HPE,26,4,Secondary care AKI (no RRT),0.005287334055683937
E,HPE,26,5,Secondary care AKI (with RRT),0.00045301549133240995
E,HPE,26,6,Post-event CKD stage 3b-4,0.2284735973485159
E,HPE,26,7,ESRD,0.07971923006237824
E,HPE,26,8,ESRD+RRT,0.1338165217665901
E,HPE,26,9,Transplant,0.003231624551015646
E,HPE,26,10,Post-transplant,0.048759938283679305
E,HPE,26,11,Dead (AKI),0.10024442629596925
E,HPE,26,12,Dead (other),0.22734198480587295
E,HPE,27,1,No event no NSAID,0.0
E,HPE,27,2,No event + NSAID,0.14551171510048747
E,HPE,27,3,Primary care AKI,0.01205614497743003
E,HPE,27,4,Secondary care AKI (no RRT),0.0049991638469298084
E,HPE,27,5,Secondary care AKI (with RRT),0.000428256091041481
E,HPE,27,6,Post-event CKD stage 3b-4,0.2267319537081283
E,HPE,27,7,ESRD,0.07848554312294095
E,HPE,27,8,ESRD+RRT,0.13401536245378767
E,HPE,27,9,Transplant,0.003223945939670199
E,HPE,27,10,Post-transplant,0.051377596046009354
E,HPE,27,11,Dead (AKI),0.10391235368033343
E,HPE,27,12,Dead (other),0.23925796503324082
E,HPE,28,1,No event no NSAID,0.0
E,HPE,28,2,No event + NSAID,0.13239792168690534
E,HPE,28,3,Primary care AKI,0.011408975011072513
E,HPE,28,4,Secondary care AKI (no RRT),0.004729654920962628
E,HPE,28,5,Secondary care AKI (with RRT),0.0004051044942458468
E,HPE,28,6,Post-event CKD stage 3b-4,0.22441575644169093
E,HPE,28,7,ESRD,0.07711630750793072
E,HPE,28,8,ESRD+RRT,0.13401967185066513
E,HPE,28,9,Transplant,0.0032107993982566766
E,HPE,28,10,Post-transplant,0.053956754032356884
E,HPE,28,11,Dead (AKI),0.1073807315966261
E,HPE,28,12,Dead (other),0.2509583230592868
E,HPE,29,1,No event no NSAID,0.0
E,HPE,29,2,No event + NSAID,0.12046596835798823
E,HPE,29,3,Primary care AKI,0.01080307817136392
E,HPE,29,4,Secondary care AKI (no RRT),0.004477409152970242
E,HPE,29,5,Secondary care AKI (with RRT),0.00038344000275712274
E,HPE,29,6,Post-event CKD stage 3b-4,0.2216051751084786
E,HPE,29,7,ESRD,0.07563451548597136
E,HPE,29,8,ESRD+RRT,0.1338404407532573
E,HPE,29,9,Transplant,0.0031927053569989153
E,HPE,29,10,Post-transplant,0.0564924635259611
E,HPE,29,11,Dead (AKI),0.11066245934559454
E,HPE,29,12,Dead (other),0.26244234473865824
E,HPE,30,1,No event no NSAID,0.0
E,HPE,30,2,No event + NSAID,0.10960934543025472
E,HPE,30,3,Primary care AKI,0.010235396588765714
E,HPE,30,4,Secondary care AKI (no RRT),0.004241143410409016
E,HPE,30,5,Secondary care AKI (with RRT),0.0003631518567014377
E,HPE,30,6,Post-event CKD stage 3b-4,0.21837205244549882
E,HPE,30,7,ESRD,0.07406057763548227
E,HPE,30,8,ESRD+RRT,0.13348861249990068
E,HPE,30,9,Transplant,0.0031701467585374334
E,HPE,30,10,Post-transplant,0.058980348533786454
E,HPE,30,11,Dead (AKI),0.1137694710447971
E,HPE,30,12,Dead (other),0.27370975379586593
E,HPE,31,1,No event no NSAID,0.0
E,HPE,31,2,No event + NSAID,0.0997311420761283
E,HPE,31,3,Primary care AKI,0.009703122292871687
E,HPE,31,4,Secondary care AKI (no RRT),0.004019679617448205
E,HPE,31,5,Secondary care AKI (with RRT),0.00034413837535330477
E,HPE,31,6,Post-event CKD stage 3b-4,0.21478069755523516
E,HPE,31,7,ESRD,0.0724125822382331
E,HPE,31,8,ESRD+RRT,0.13297501326263117
E,HPE,31,9,Transplant,0.0031435715293848363
E,HPE,31,10,Post-transplant,0.06141656197835195
E,HPE,31,11,Dead (AKI),0.11671281495427566
E,HPE,31,12,Dead (other),0.28476067612008615
E,HPE,32,1,No event no NSAID,0.0
E,HPE,32,2,No event + NSAID,0.09074318125672777
E,HPE,32,3,Primary care AKI,0.009203675687694517
E,HPE,32,4,Secondary care AKI (no RRT),0.0038119356977148683
E,HPE,32,5,Secondary care AKI (with RRT),0.00032630617393943133
E,HPE,32,6,Post-event CKD stage 3b-4,0.21088860595162456
E,HPE,32,7,ESRD,0.07070652973006875
E,HPE,32,8,ESRD+RRT,0.13231029359987156
E,HPE,32,9,Transplant,0.003113394892406296
E,HPE,32,10,Post-transplant,0.0637977448491599
E,HPE,32,11,Dead (AKI),0.11950272595081506
E,HPE,32,12,Dead (other),0.2955956062099769
E,HPE,33,1,No event no NSAID,0.0
E,HPE,33,2,No event + NSAID,0.08256523261616516
E,HPE,33,3,Primary care AKI,0.008734685928149685
E,HPE,33,4,Secondary care AKI (no RRT),0.003616917317370685
E,HPE,33,5,Secondary care AKI (with RRT),0.0003095694496670512
